ApplicantID,UserID,IncomeType,EducationType,FamilyStatus,HousingType,EmploymentDays,AnnualIncome,Age,NumChildren,OwnsCar,OwnsRealty,HistoryID,PastDefaults,OverdueMonths,CreditUtilization,ExistingCreditLines,Approved
4314,84,Commercial associate,Higher education,Single,House / apartment,-2232.0,40799.73,28,3,Y,Y,4314,0,0,0.316,0,0
4315,52,State servant,Academic degree,Single,House / apartment,-11036.0,28261.0,63,0,N,N,4315,0,2,0.509,1,0
4316,105,Working,Secondary,Married,With parents,-10389.0,32181.91,30,0,N,Y,4316,0,1,0.075,7,0
4317,54,Working,Lower secondary,Single,Municipal apartment,-9241.0,73355.68,61,2,N,Y,4317,0,1,0.219,7,1
4318,161,Commercial associate,Higher education,Married,House / apartment,-6622.0,78553.78,24,0,N,Y,4318,0,0,0.206,6,1
4319,178,State servant,Incomplete higher,Civil marriage,House / apartment,-14855.0,80110.65,34,1,N,Y,4319,1,1,0.085,3,0
4320,166,Pensioner,Higher education,Married,House / apartment,-9899.0,80235.12,24,0,Y,N,4320,0,1,0.196,1,1
4321,155,Student,Academic degree,Married,House / apartment,-10753.0,41801.42,44,0,N,Y,4321,0,1,0.065,1,0
4322,15,Working,Higher education,Married,Office apartment,-5422.0,66133.24,41,0,N,Y,4322,1,1,0.295,9,0
4323,61,Working,Secondary,Married,Municipal apartment,-10812.0,78731.56,30,2,N,Y,4323,0,0,0.209,5,1
4324,122,Commercial associate,Secondary,Single,House / apartment,-863.0,33101.54,45,1,N,Y,4324,0,1,0.103,8,0
4325,21,Pensioner,Higher education,Separated,,,,26,1,N,Y,4325,1,0,0.179,4,0
4326,46,Working,Higher education,Single,,,,36,1,N,Y,4326,1,0,0.168,6,0
4327,197,Working,Academic degree,Married,Municipal apartment,-2796.0,21118.24,64,0,Y,N,4327,0,0,0.318,2,1
4328,134,Pensioner,Higher education,Separated,House / apartment,-2111.0,56757.4,48,1,Y,Y,4328,1,0,0.227,5,0
4329,38,Working,Secondary,Married,Municipal apartment,-6760.0,35541.02,56,1,Y,N,4329,0,0,0.221,8,1
4330,62,Working,Higher education,Single,House / apartment,-810.0,78672.66,53,0,N,N,4330,0,1,0.115,3,1
4331,86,Working,Incomplete higher,Single,House / apartment,-11671.0,34785.0,50,2,N,Y,4331,1,1,0.183,3,0
4332,190,Commercial associate,Secondary,Married,House / apartment,-3219.0,56845.94,56,0,N,Y,4332,0,1,0.209,3,1
4333,78,Commercial associate,Higher education,Civil marriage,House / apartment,-4220.0,51558.94,45,1,Y,Y,4333,0,0,0.092,2,1
4334,46,Working,Higher education,Married,With parents,-11519.0,22576.33,33,0,N,Y,4334,0,0,0.444,8,0
4335,141,Commercial associate,Secondary,Single,House / apartment,-509.0,42439.99,59,1,N,N,4335,0,0,0.216,4,0
4336,3,Commercial associate,Higher education,Single,With parents,-6034.0,57571.06,35,2,N,Y,4336,1,1,0.463,3,0
4337,6,Working,Higher education,Separated,,,,58,0,N,N,4337,0,0,0.129,2,0
4338,93,Commercial associate,Secondary,Civil marriage,With parents,-9441.0,49431.43,50,0,Y,N,4338,0,1,0.158,4,1
4339,8,Working,Higher education,Married,With parents,-13740.0,73698.68,34,0,N,N,4339,2,0,0.202,4,1
4340,172,Working,Higher education,Single,House / apartment,-14351.0,62430.86,24,0,N,Y,4340,0,0,0.31,5,1
4341,108,Working,Secondary,Married,House / apartment,-3369.0,63377.6,21,2,Y,Y,4341,0,2,0.377,4,1
4342,161,Working,Higher education,Married,Rented apartment,-11952.0,64665.81,23,1,N,Y,4342,0,1,0.387,7,1
4343,75,Working,Higher education,Separated,House / apartment,-12977.0,43323.14,56,2,Y,N,4343,0,1,0.185,1,0
4344,77,Pensioner,Higher education,Separated,House / apartment,-5728.0,31410.1,24,0,Y,Y,4344,0,3,0.184,4,0
4345,50,Commercial associate,Secondary,Civil marriage,With parents,-10730.0,99348.55,63,2,N,N,4345,0,1,0.302,1,1
4346,11,Pensioner,Secondary,Married,House / apartment,-9667.0,69268.65,34,0,N,Y,4346,1,0,0.201,2,0
4347,95,Working,Secondary,Civil marriage,With parents,-12926.0,47533.28,45,1,Y,Y,4347,0,2,0.333,4,0
4348,156,Working,Higher education,Separated,Rented apartment,-8963.0,64713.29,59,1,N,Y,4348,0,1,0.205,3,1
4349,70,Working,Higher education,Married,House / apartment,-1570.0,58619.63,23,0,N,Y,4349,0,1,0.124,9,1
4350,169,Working,Higher education,Married,Rented apartment,-2566.0,33377.58,27,0,N,Y,4350,0,3,0.067,9,0
4351,16,Working,Higher education,Single,House / apartment,-1845.0,42107.42,28,0,Y,Y,4351,2,2,0.502,6,0
4352,68,Commercial associate,Lower secondary,Single,House / apartment,-12688.0,89045.1,64,1,N,Y,4352,0,0,0.415,8,0
4353,99,Student,Higher education,Widow,Municipal apartment,-11526.0,48904.05,27,2,N,N,4353,0,0,0.224,0,1
4354,48,Working,Higher education,Married,Municipal apartment,-4503.0,58038.05,45,0,N,Y,4354,1,0,0.132,5,0
4355,184,Working,Higher education,Single,Rented apartment,-829.0,86407.36,37,0,N,N,4355,0,0,0.186,4,1
4356,64,Pensioner,Secondary,Single,Rented apartment,-11740.0,48837.69,46,1,Y,N,4356,0,3,0.102,1,0
4357,187,Working,Secondary,Married,House / apartment,-3934.0,32237.76,24,1,Y,Y,4357,0,0,0.293,3,1
4358,90,Pensioner,Secondary,Civil marriage,With parents,-10162.0,51585.18,38,0,N,Y,4358,0,1,0.353,1,1
4359,190,Commercial associate,Incomplete higher,Married,House / apartment,-9382.0,38129.53,24,0,N,Y,4359,1,3,0.338,8,0
4360,76,State servant,Higher education,Married,House / apartment,-2003.0,26207.23,37,0,N,Y,4360,0,0,0.089,9,1
4361,139,Working,Higher education,Married,House / apartment,-3498.0,70359.37,37,2,N,N,4361,0,0,0.291,6,1
4362,101,Commercial associate,Higher education,Married,With parents,-13650.0,43680.43,45,1,N,N,4362,1,0,0.341,3,0
4363,89,Working,Secondary,Single,House / apartment,-5715.0,12792.72,23,1,N,Y,4363,0,2,0.349,4,0
4364,18,Commercial associate,Secondary,Separated,Municipal apartment,-8952.0,54944.82,32,1,N,N,4364,0,1,0.408,4,1
4365,19,Working,Secondary,Married,With parents,-7069.0,55250.01,47,0,Y,N,4365,0,1,0.031,5,1
4366,55,Working,Secondary,Married,House / apartment,-6859.0,117930.83,37,0,Y,Y,4366,2,0,0.269,0,0
4367,102,Working,Secondary,Married,House / apartment,-3032.0,48929.0,42,1,Y,Y,4367,0,1,0.134,6,1
4368,118,Working,Incomplete higher,Single,House / apartment,-3712.0,79254.92,59,3,Y,Y,4368,0,1,0.134,2,1
4369,154,Pensioner,Secondary,Widow,House / apartment,-1107.0,65575.18,59,0,Y,Y,4369,1,0,0.146,9,0
4370,134,Commercial associate,Secondary,Single,Municipal apartment,-7677.0,37600.03,63,1,N,Y,4370,0,2,0.299,7,0
4371,4,Commercial associate,Higher education,Single,House / apartment,-9223.0,57338.75,56,1,Y,Y,4371,1,1,0.343,0,0
4372,108,Working,Secondary,Single,Rented apartment,-13146.0,45524.76,36,1,Y,Y,4372,0,1,0.045,4,0
4373,115,Commercial associate,Incomplete higher,Married,With parents,-12734.0,35972.67,57,1,N,N,4373,1,0,0.062,8,0
4374,29,Working,Higher education,Single,House / apartment,-14440.0,38853.16,49,0,N,Y,4374,2,1,0.412,0,0
4375,59,Pensioner,Secondary,Single,With parents,-7454.0,36551.13,34,1,N,Y,4375,0,0,0.013,0,0
4376,125,State servant,Secondary,Single,House / apartment,-10013.0,48807.55,27,0,Y,Y,4376,1,3,0.108,7,0
4377,98,Working,Higher education,Civil marriage,House / apartment,-7793.0,48916.65,61,1,N,Y,4377,1,0,0.234,4,0
4378,17,Pensioner,Secondary,Single,House / apartment,-2116.0,38276.53,48,0,N,N,4378,2,1,0.363,4,0
4379,107,Working,Higher education,Single,House / apartment,-8514.0,44636.91,33,1,N,N,4379,1,1,0.271,5,0
4380,43,Working,Lower secondary,Separated,House / apartment,-162.0,21074.43,36,1,N,Y,4380,0,0,0.297,6,1
4381,80,Working,Incomplete higher,Widow,Office apartment,-2263.0,31138.39,41,0,N,N,4381,1,1,0.263,8,0
4382,194,Working,Higher education,Single,House / apartment,-12617.0,42976.13,24,3,N,Y,4382,1,0,0.455,1,0
4383,162,Commercial associate,Higher education,Married,With parents,-8853.0,104011.26,59,0,Y,Y,4383,0,1,0.274,5,1
4384,8,Working,Secondary,Married,House / apartment,-4983.0,65183.16,55,1,Y,N,4384,0,0,0.339,8,1
4385,141,Working,Higher education,Single,House / apartment,-148.0,31577.83,35,1,N,N,4385,1,1,0.311,9,0
4386,106,Commercial associate,Higher education,Married,House / apartment,-7336.0,101384.17,46,0,N,N,4386,0,0,0.519,0,0
4387,8,Commercial associate,Secondary,Married,With parents,-1463.0,48985.37,27,1,Y,N,4387,0,1,0.225,5,1
4388,96,State servant,Higher education,Married,House / apartment,-1539.0,29419.58,38,0,N,Y,4388,0,0,0.238,6,1
4389,94,Commercial associate,Higher education,Single,House / apartment,-427.0,47310.54,45,2,N,Y,4389,0,1,0.559,4,0
4390,65,Commercial associate,Incomplete higher,Married,House / apartment,-13317.0,76365.75,57,1,N,Y,4390,0,0,0.167,2,1
4391,171,Working,Incomplete higher,Married,With parents,-562.0,29431.66,41,0,N,N,4391,2,1,0.148,6,0
4392,39,Working,Secondary,Married,House / apartment,-5610.0,30752.86,28,1,N,N,4392,0,2,0.427,0,0
4393,81,Working,Incomplete higher,Single,Municipal apartment,-13991.0,110508.02,40,0,N,N,4393,0,1,0.38,6,1
4394,187,Working,Higher education,Married,House / apartment,-5037.0,56015.98,38,0,Y,Y,4394,0,1,0.404,0,1
4395,84,Commercial associate,Higher education,Married,With parents,-5101.0,39646.32,39,1,Y,N,4395,0,2,0.415,5,0
4396,88,Working,Higher education,Single,House / apartment,-147.0,46732.92,23,0,Y,N,4396,0,0,0.316,9,1
4397,86,Commercial associate,Secondary,Single,House / apartment,-2273.0,55741.79,58,0,N,Y,4397,0,2,0.168,0,1
4398,93,Working,Lower secondary,Married,House / apartment,-1404.0,44933.82,38,0,N,Y,4398,0,1,0.174,6,0
4399,86,Working,Secondary,Single,Office apartment,-12728.0,89987.27,47,1,N,N,4399,0,1,0.167,3,1
4400,44,Working,Incomplete higher,Married,House / apartment,-12388.0,51252.45,35,0,N,N,4400,0,0,0.144,9,1
4401,137,Pensioner,Secondary,Single,Office apartment,-7576.0,66083.13,41,0,N,Y,4401,2,1,0.31,4,0
4402,165,Commercial associate,Higher education,Married,House / apartment,-682.0,50893.58,42,1,Y,Y,4402,0,0,0.456,0,1
4403,74,Pensioner,Higher education,Married,House / apartment,-7774.0,48203.82,28,0,Y,Y,4403,0,2,0.519,7,0
4404,36,Working,Higher education,Single,House / apartment,-8937.0,73264.41,31,0,Y,N,4404,0,1,0.228,3,1
4405,101,Student,Higher education,Single,House / apartment,-10659.0,73958.88,63,0,N,N,4405,1,0,0.076,4,0
4406,156,Working,Secondary,Married,Rented apartment,-13458.0,23503.23,32,1,Y,N,4406,0,1,0.373,0,1
4407,170,Working,Higher education,Married,Municipal apartment,-13763.0,48597.37,59,1,N,Y,4407,0,2,0.355,0,1
4408,171,Student,Secondary,Civil marriage,With parents,-3833.0,123299.2,47,1,Y,N,4408,0,1,0.197,6,1
4409,170,Working,Secondary,Single,House / apartment,-9291.0,40103.83,55,0,Y,Y,4409,2,0,0.322,5,0
4410,104,Commercial associate,Higher education,Married,House / apartment,-5084.0,60134.0,22,1,Y,N,4410,1,1,0.357,5,0
4411,66,Working,Higher education,Single,Office apartment,-1760.0,85928.2,55,0,N,Y,4411,0,1,0.315,6,1
4412,55,Commercial associate,Higher education,Married,House / apartment,-12737.0,29772.36,51,0,Y,N,4412,0,1,0.47,4,0
4413,176,State servant,Higher education,Married,Municipal apartment,-14718.0,41440.97,28,0,N,Y,4413,1,1,0.555,3,0
4414,91,Working,Incomplete higher,Married,House / apartment,-7002.0,24164.78,40,2,N,N,4414,0,0,0.278,8,0
4415,22,Commercial associate,Higher education,Married,Office apartment,-7260.0,51380.12,28,1,N,Y,4415,0,2,0.537,8,1
4416,101,Working,Secondary,Married,Municipal apartment,-4188.0,58289.36,24,1,N,Y,4416,1,2,0.465,2,0
4417,155,Commercial associate,Incomplete higher,Married,Office apartment,-11714.0,65483.53,51,0,N,Y,4417,1,0,0.176,9,1
4418,121,Working,Incomplete higher,Married,House / apartment,-283.0,99528.47,52,0,N,Y,4418,1,1,0.27,0,0
4419,93,Working,Incomplete higher,Married,House / apartment,-772.0,50441.99,33,3,Y,Y,4419,0,0,0.169,3,1
4420,195,Working,Higher education,Married,House / apartment,-6637.0,29182.38,42,0,N,Y,4420,0,3,0.498,3,0
4421,108,Working,Higher education,Married,With parents,-1468.0,32977.4,46,1,N,Y,4421,0,1,0.445,0,0
4422,141,State servant,Higher education,Single,Municipal apartment,-3352.0,34786.17,37,1,Y,N,4422,0,0,0.257,8,0
4423,173,Working,Higher education,Married,House / apartment,-1594.0,53823.26,49,1,N,N,4423,0,1,0.237,1,0
4424,10,Working,Incomplete higher,Single,House / apartment,-13118.0,141137.31,47,0,Y,Y,4424,2,0,0.134,6,0
4425,9,Working,Secondary,Married,House / apartment,-8813.0,47457.08,42,0,Y,Y,4425,0,1,0.07,9,0
4426,182,Working,Higher education,Married,,,,38,0,Y,Y,4426,0,2,0.151,6,1
4427,155,Commercial associate,Higher education,Single,House / apartment,-4187.0,46568.35,25,3,N,Y,4427,0,0,0.326,7,1
4428,34,Student,Higher education,Widow,With parents,-348.0,29065.25,32,0,Y,N,4428,1,2,0.462,9,0
4429,129,Working,Secondary,Married,House / apartment,-8126.0,33949.43,22,2,Y,Y,4429,0,0,0.45,0,0
4430,160,Pensioner,Secondary,Married,House / apartment,-7498.0,35309.67,62,0,N,N,4430,0,3,0.294,2,0
4431,89,Commercial associate,Incomplete higher,Single,Rented apartment,-6208.0,46396.93,27,4,Y,Y,4431,0,2,0.303,5,0
4432,93,Working,Lower secondary,Separated,House / apartment,-41.0,58835.3,46,1,N,N,4432,0,0,0.089,0,1
4433,71,Commercial associate,Higher education,Widow,House / apartment,-11210.0,36448.5,59,0,N,N,4433,0,2,0.411,6,0
4434,67,Working,Higher education,Married,House / apartment,-12977.0,69966.84,35,1,N,Y,4434,0,1,0.508,5,0
4435,148,Commercial associate,Higher education,Married,House / apartment,-14534.0,78530.82,53,0,N,N,4435,0,2,0.509,0,0
4436,117,Pensioner,Higher education,Single,House / apartment,-11050.0,43542.44,23,1,N,Y,4436,1,1,0.312,8,0
4437,94,Working,Incomplete higher,Single,House / apartment,-11111.0,74099.45,62,1,N,Y,4437,1,1,0.33,0,0
4438,163,State servant,Secondary,Single,With parents,-974.0,20455.24,22,0,Y,N,4438,0,2,0.202,4,0
4439,99,Pensioner,Secondary,Civil marriage,House / apartment,-2416.0,16963.05,37,0,N,N,4439,0,0,0.422,0,0
4440,113,Working,Higher education,Single,Municipal apartment,-12408.0,71307.37,21,1,Y,Y,4440,0,1,0.224,3,1
4441,103,Commercial associate,Higher education,Married,Municipal apartment,-8368.0,40543.79,56,3,Y,Y,4441,0,0,0.365,4,1
4442,91,Working,Higher education,Married,Office apartment,-5789.0,132143.74,63,0,N,Y,4442,0,1,0.151,0,1
4443,90,Student,Secondary,Single,Rented apartment,-8642.0,47014.7,37,1,Y,N,4443,0,1,0.127,0,1
4444,17,Commercial associate,Secondary,Married,House / apartment,-13453.0,31253.09,22,0,N,N,4444,0,0,0.597,9,1
4445,18,Working,Higher education,Married,House / apartment,-7831.0,104716.38,53,0,N,Y,4445,0,2,0.227,6,1
4446,173,Working,Secondary,Married,With parents,-814.0,65847.95,49,1,N,N,4446,0,0,0.253,5,1
4447,116,Commercial associate,Incomplete higher,Married,House / apartment,-2052.0,98415.04,26,0,Y,Y,4447,0,0,0.369,1,1
4448,93,Working,Higher education,Married,House / apartment,-10251.0,37649.0,63,2,N,Y,4448,1,0,0.251,5,1
4449,181,Working,Secondary,Civil marriage,House / apartment,-1911.0,57757.21,56,0,Y,Y,4449,1,1,0.763,3,0
4450,91,Working,Higher education,Married,House / apartment,-10564.0,33056.87,44,0,Y,Y,4450,0,2,0.259,8,1
4451,82,Working,Secondary,Married,House / apartment,-14297.0,22344.92,31,0,Y,Y,4451,1,1,0.102,5,0
4452,68,Working,Secondary,Married,House / apartment,-8450.0,68466.28,25,0,Y,Y,4452,0,1,0.165,6,1
4453,193,Working,Academic degree,Married,House / apartment,-5956.0,39911.57,50,0,N,Y,4453,0,0,0.13,4,1
4454,114,Working,Higher education,Widow,With parents,-6503.0,31316.18,30,1,N,Y,4454,0,0,0.333,7,1
4455,1,Commercial associate,Higher education,Civil marriage,House / apartment,-3230.0,26247.85,57,0,N,Y,4455,1,1,0.213,5,1
4456,58,Working,Higher education,Married,Office apartment,-4875.0,53222.09,47,1,N,Y,4456,0,0,0.304,7,1
4457,154,Working,Higher education,Single,House / apartment,-7364.0,50456.32,47,0,N,Y,4457,1,1,0.093,0,1
4458,109,Working,Secondary,Married,With parents,-5021.0,39436.24,44,0,N,Y,4458,0,1,0.184,2,1
4459,148,Commercial associate,Incomplete higher,Widow,House / apartment,-3021.0,36192.7,23,1,N,Y,4459,1,3,0.05,6,0
4460,116,Working,Higher education,Married,House / apartment,-5935.0,69198.63,58,1,Y,N,4460,0,1,0.346,7,0
4461,87,Working,Higher education,Married,House / apartment,-13419.0,16042.36,46,2,N,Y,4461,0,1,0.231,3,1
4462,10,Working,Higher education,Single,House / apartment,-11043.0,65116.74,59,0,Y,Y,4462,0,1,0.689,5,0
4463,59,Pensioner,Higher education,Civil marriage,Municipal apartment,-10410.0,60436.37,38,2,N,N,4463,0,0,0.127,3,1
4464,41,Pensioner,Higher education,Married,With parents,-11668.0,28178.87,23,0,Y,Y,4464,0,1,0.219,1,1
4465,105,Pensioner,Higher education,Single,House / apartment,-87.0,20528.24,58,1,N,Y,4465,0,0,0.111,1,1
4466,133,Commercial associate,Secondary,Married,House / apartment,-13315.0,63885.75,62,1,Y,Y,4466,0,0,0.624,0,1
4467,122,Commercial associate,Higher education,Separated,House / apartment,-5203.0,28905.35,45,0,N,Y,4467,0,0,0.183,0,1
4468,193,Working,Secondary,Married,House / apartment,-7469.0,99511.23,33,0,N,N,4468,0,0,0.297,4,1
4469,145,Commercial associate,Secondary,Separated,House / apartment,-1175.0,127150.96,45,1,Y,Y,4469,0,3,0.572,1,1
4470,22,Working,Higher education,Married,Office apartment,-124.0,59399.47,44,1,Y,Y,4470,0,0,0.264,4,1
4471,98,Commercial associate,Secondary,Married,House / apartment,-8089.0,46833.96,61,1,Y,Y,4471,0,2,0.444,7,1
4472,169,Pensioner,Secondary,Widow,With parents,-9269.0,44419.71,36,2,N,Y,4472,0,1,0.228,7,1
4473,68,Working,Secondary,Widow,With parents,-14105.0,22750.15,63,0,N,Y,4473,0,3,0.329,3,0
4474,197,Working,Higher education,Single,Municipal apartment,-210.0,43106.3,61,1,N,Y,4474,0,0,0.452,3,0
4475,139,Working,Higher education,Married,House / apartment,-1545.0,39878.59,62,0,N,N,4475,0,2,0.366,2,0
4476,56,Commercial associate,Incomplete higher,Married,With parents,-3545.0,36817.25,31,0,N,N,4476,0,1,0.068,5,1
4477,179,Commercial associate,Secondary,Married,Rented apartment,-6968.0,58472.19,41,2,N,Y,4477,1,2,0.195,7,0
4478,149,Pensioner,Higher education,Married,House / apartment,-3384.0,52004.69,51,1,Y,N,4478,2,1,0.542,5,0
4479,99,Working,Higher education,Single,House / apartment,-2955.0,69827.61,35,0,N,N,4479,0,1,0.204,8,1
4480,76,Pensioner,Higher education,Married,Office apartment,-12654.0,40150.73,56,0,Y,N,4480,2,0,0.149,3,0
4481,26,Commercial associate,Higher education,Single,Municipal apartment,-11469.0,64291.3,63,0,N,Y,4481,0,0,0.285,1,1
4482,115,Pensioner,Secondary,Single,House / apartment,-4334.0,49196.53,21,0,N,N,4482,0,2,0.066,2,1
4483,147,Working,Higher education,Married,House / apartment,-13139.0,64111.57,48,1,N,Y,4483,0,1,0.108,7,1
4484,109,Working,Higher education,Single,House / apartment,-4045.0,47336.08,53,1,Y,N,4484,0,1,0.197,4,0
4485,188,Commercial associate,Secondary,Single,House / apartment,-10148.0,109110.56,23,2,Y,Y,4485,0,1,0.44,5,1
4486,199,Commercial associate,Higher education,Single,House / apartment,-14970.0,16338.06,35,1,Y,N,4486,0,5,0.234,9,1
4487,47,State servant,Secondary,Married,House / apartment,-333.0,64960.06,53,1,N,Y,4487,0,2,0.186,2,1
4488,71,Working,Secondary,Single,With parents,-719.0,72071.02,52,0,N,N,4488,1,3,0.066,0,0
4489,154,Working,Higher education,Married,Municipal apartment,-2801.0,27721.36,43,0,Y,Y,4489,0,0,0.608,7,0
4490,40,State servant,Secondary,Married,Rented apartment,-613.0,111439.2,46,0,N,N,4490,0,1,0.246,4,1
4491,133,Working,Secondary,Single,House / apartment,-3353.0,49516.22,37,2,Y,N,4491,0,0,0.333,2,1
4492,149,Commercial associate,Higher education,Single,Municipal apartment,-14758.0,46345.94,29,0,N,Y,4492,0,0,0.201,2,0
4493,132,Working,Higher education,Married,House / apartment,-8082.0,57935.41,25,1,N,Y,4493,0,2,0.287,3,1
4494,23,Working,Secondary,Single,House / apartment,-2027.0,73084.88,49,1,N,Y,4494,1,1,0.048,1,1
4495,106,Pensioner,Lower secondary,Widow,Rented apartment,-1077.0,52025.93,26,0,N,Y,4495,0,0,0.362,5,1
4496,84,Commercial associate,Secondary,Married,House / apartment,-1272.0,51292.81,61,1,Y,N,4496,0,0,0.189,8,1
4497,143,Working,Higher education,Civil marriage,House / apartment,-5310.0,71469.58,55,0,Y,Y,4497,1,2,0.353,1,0
4498,116,Working,Secondary,Single,House / apartment,-9489.0,75809.63,41,1,N,Y,4498,0,1,0.542,3,1
4499,109,Pensioner,Higher education,Single,House / apartment,-9492.0,57037.21,43,0,Y,N,4499,1,1,0.267,8,1
4500,136,Working,Secondary,Married,With parents,-10332.0,24430.2,55,0,N,Y,4500,0,1,0.264,2,1
4501,41,Pensioner,Secondary,Married,Office apartment,-8913.0,30997.28,22,0,Y,Y,4501,1,0,0.397,7,0
4502,112,Working,Secondary,Separated,Municipal apartment,-7985.0,79865.6,62,0,Y,Y,4502,1,0,0.44,5,1
4503,147,Commercial associate,Incomplete higher,Married,Rented apartment,-7364.0,43255.21,29,1,N,Y,4503,0,0,0.132,1,1
4504,112,State servant,Secondary,Married,With parents,-1281.0,37444.77,33,2,Y,Y,4504,0,1,0.055,7,0
4505,103,Commercial associate,Secondary,Single,Rented apartment,-8338.0,59753.56,63,1,Y,Y,4505,0,1,0.506,2,0
4506,46,Working,Higher education,Married,House / apartment,-1500.0,56510.49,54,0,N,Y,4506,0,0,0.194,9,1
4507,156,Commercial associate,Incomplete higher,Single,Rented apartment,-70.0,44437.51,36,0,Y,N,4507,0,2,0.287,0,0
