ApplicantID,UserID,EmploymentDays,AnnualIncome,Age,NumChildren,OwnsCar,OwnsRealty,HistoryID,PastDefaults,OverdueMonths,CreditUtilization,ExistingCreditLines,Approved,YearsEmployed,IncomePerFamilyMember,HasPastDefault,HighUtilization,IncomeType_Pensioner,IncomeType_State servant,IncomeType_Student,IncomeType_Working,EducationType_Higher education,EducationType_Incomplete higher,EducationType_Lower secondary,EducationType_Secondary,FamilyStatus_Married,FamilyStatus_Separated,FamilyStatus_Single,FamilyStatus_Widow,HousingType_Municipal apartment,HousingType_Office apartment,HousingType_Rented apartment,HousingType_With parents
3724,75,-10867.0,70027.54,26,2,0,0,3724,0,0,0.262,9,1,29.75,23342.51,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
3725,48,-5630.0,76566.87,37,0,0,0,3725,1,1,0.658,9,0,15.41,76566.87,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3726,160,-14896.0,74998.03,35,1,0,0,3726,0,0,0.07,6,1,40.78,37499.02,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
3727,57,-6554.0,50227.69,53,1,0,0,3727,0,0,0.278,1,1,17.94,25113.84,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3728,118,-7429.0,35803.66,33,2,0,0,3728,0,3,0.155,3,0,20.34,11934.55,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
3729,100,-4273.0,45465.68,62,2,0,0,3729,1,0,0.037,0,1,11.7,15155.23,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3730,124,-731.0,51662.17,64,0,0,0,3730,0,2,0.427,3,1,2.0,51662.17,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3731,161,-8399.0,36195.43,42,2,0,1,3731,0,4,0.329,6,1,23.0,12065.14,0,0,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
3732,152,-8329.0,102072.75,36,0,1,0,3732,0,1,0.22,9,0,22.8,102072.75,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
3733,167,-6218.0,102302.31,54,1,1,1,3733,0,2,0.151,8,1,17.02,51151.16,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3734,34,-6284.0,46442.46,23,1,0,1,3734,0,1,0.593,4,1,17.2,23221.23,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3735,184,-6439.0,77955.7,28,2,1,1,3735,0,1,0.427,5,1,17.63,25985.23,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
3736,156,-2611.0,63070.58,40,1,0,1,3736,1,0,0.178,6,1,7.15,31535.29,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3737,165,-12037.0,39203.47,44,2,0,1,3737,0,1,0.41,8,0,32.96,13067.82,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
3738,7,-6145.0,59006.61,38,1,0,1,3738,0,0,0.204,9,1,16.82,29503.3,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3739,196,-14311.0,34599.16,43,0,1,1,3739,0,1,0.277,9,0,39.18,34599.16,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3740,165,-786.0,32991.28,21,1,1,1,3740,0,1,0.387,7,1,2.15,16495.64,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3741,56,-4162.0,60755.11,22,1,1,0,3741,1,2,0.065,8,1,11.39,30377.56,1,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
3742,65,-8257.0,61081.46,25,0,0,1,3742,1,4,0.289,4,0,22.61,61081.46,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3743,193,-12412.0,164775.53,38,3,1,1,3743,0,0,0.3,8,1,33.98,41193.88,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
3744,47,-13465.0,45708.45,36,2,0,1,3744,2,0,0.388,7,0,36.87,15236.15,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3745,148,-276.0,38637.02,30,2,1,0,3745,0,1,0.247,1,1,0.76,12879.01,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3746,19,-302.0,74253.44,49,1,0,0,3746,0,0,0.087,0,0,0.83,37126.72,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
3747,157,-12972.0,48471.18,55,1,1,0,3747,2,2,0.334,3,0,35.52,24235.59,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3748,188,-1782.0,36628.1,45,2,0,1,3748,0,2,0.574,1,1,4.88,12209.37,0,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
3749,146,-13144.0,37661.14,62,0,1,1,3749,1,0,0.205,2,1,35.99,37661.14,1,0,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
3750,163,-53.0,45216.2,44,1,1,0,3750,0,2,0.154,6,0,0.15,22608.1,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3751,171,-11814.0,78786.98,33,1,0,1,3751,2,0,0.157,9,0,32.34,39393.49,1,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
3752,126,-12231.0,59529.76,41,1,0,1,3752,0,2,0.441,4,0,33.49,29764.88,0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
3753,139,-8915.0,33690.58,62,0,1,1,3753,0,1,0.135,2,1,24.41,33690.58,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3754,49,-8514.0,111929.36,63,0,1,0,3754,2,0,0.077,1,0,23.31,111929.36,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
3755,113,-7759.0,32587.34,59,2,0,1,3755,0,2,0.506,8,0,21.24,10862.45,0,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3756,38,-530.0,35178.92,54,1,0,0,3756,0,0,0.161,6,1,1.45,17589.46,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
3757,64,-12013.0,82881.07,39,0,1,1,3757,0,0,0.169,8,1,32.89,82881.07,0,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
3758,69,-6865.0,96172.85,48,1,1,0,3758,0,0,0.358,3,1,18.8,48086.42,0,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
3759,136,-827.0,57474.72,47,1,1,1,3759,1,0,0.269,2,1,2.26,28737.36,1,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3760,162,-1735.0,27425.39,46,1,1,1,3760,0,4,0.117,9,0,4.75,13712.7,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3761,176,-8910.0,51205.6,31,0,1,0,3761,0,2,0.435,2,0,24.39,51205.6,0,0,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
3762,116,-2333.0,26497.92,55,0,1,1,3762,0,0,0.236,2,1,6.39,26497.92,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
3763,184,-1199.0,149961.71,40,1,0,0,3763,0,1,0.296,0,1,3.28,74980.86,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
3764,65,-5660.0,55783.06,32,0,0,0,3764,0,0,0.512,9,1,15.5,55783.06,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3765,31,-627.0,70310.22,48,1,1,1,3765,1,0,0.202,7,0,1.72,35155.11,1,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3766,132,-14220.0,41496.98,22,0,0,1,3766,0,0,0.336,6,0,38.93,41496.98,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
3767,113,-10595.0,110475.63,21,1,1,0,3767,1,2,0.475,3,0,29.01,55237.82,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
3768,109,-12847.0,39100.27,29,1,1,0,3768,0,0,0.47,1,1,35.17,19550.13,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3769,178,-6253.0,33307.23,42,0,1,0,3769,0,1,0.168,6,0,17.12,33307.23,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
3770,69,-11704.0,56229.58,60,0,1,1,3770,1,2,0.278,7,0,32.04,56229.58,1,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
3771,158,-11687.0,72840.61,47,0,0,0,3771,2,0,0.375,0,1,32.0,72840.61,1,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
3772,120,-10508.0,127760.49,29,0,1,1,3772,0,1,0.13,7,1,28.77,127760.49,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3773,88,-8704.0,101360.02,27,1,0,1,3773,0,0,0.192,1,1,23.83,50680.01,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3774,187,-12417.0,83934.18,56,1,0,1,3774,0,0,0.211,5,1,34.0,41967.09,0,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
3775,67,-3101.0,36013.89,58,0,0,0,3775,0,0,0.125,7,0,8.49,36013.89,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
3776,75,-2940.0,35672.91,22,0,0,1,3776,0,4,0.398,7,1,8.05,35672.91,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3777,45,-11957.0,33023.32,63,0,1,1,3777,1,0,0.271,8,0,32.74,33023.32,1,0,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
3778,4,-3795.0,45807.62,25,0,1,1,3778,0,0,0.056,1,1,10.39,45807.62,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
3779,154,-7431.0,20723.56,37,2,1,1,3779,1,2,0.291,1,0,20.34,6907.85,1,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3780,155,-9021.0,90622.34,57,1,0,0,3780,0,0,0.367,9,1,24.7,45311.17,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3781,174,-2964.0,30913.12,55,1,0,1,3781,0,1,0.446,4,0,8.11,15456.56,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3782,107,-13831.0,29241.83,28,0,0,1,3782,1,2,0.293,2,0,37.87,29241.83,1,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
3783,192,-7646.5,48869.020000000004,63,1,1,0,3783,1,1,0.319,7,0,20.93,24434.51,1,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
3784,51,-7964.0,26793.85,23,1,0,0,3784,0,0,0.341,7,1,21.8,13396.92,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3785,50,-8274.0,65508.21,23,3,1,0,3785,0,1,0.568,7,0,22.65,16377.05,0,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
3786,6,-10978.0,31738.63,21,1,1,0,3786,0,1,0.181,7,1,30.06,15869.32,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3787,59,-6608.0,61430.47,44,0,0,1,3787,0,0,0.228,7,1,18.09,61430.47,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3788,125,-13110.0,74324.54,50,1,1,1,3788,0,0,0.462,4,0,35.89,37162.27,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
3789,143,-6797.0,38284.07,62,0,0,0,3789,0,0,0.417,6,0,18.61,38284.07,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
3790,30,-9829.0,35494.96,46,0,1,1,3790,0,1,0.048,0,0,26.91,35494.96,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
3791,170,-4832.0,34167.32,58,0,1,0,3791,0,1,0.166,0,1,13.23,34167.32,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3792,122,-5483.0,30121.7,63,0,1,0,3792,1,1,0.062,7,0,15.01,30121.7,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3793,125,-817.0,40572.23,60,0,0,0,3793,1,0,0.618,4,0,2.24,40572.23,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3794,37,-3437.0,50529.94,63,0,0,0,3794,0,0,0.591,3,1,9.41,50529.94,0,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3795,170,-2738.0,26308.38,58,0,1,1,3795,0,1,0.189,6,1,7.5,26308.38,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
3796,124,-1793.0,36720.97,64,0,1,0,3796,0,0,0.3,7,0,4.91,36720.97,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
3797,101,-8336.0,52627.78,23,2,1,0,3797,1,0,0.392,9,0,22.82,17542.59,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3798,35,-7693.0,49791.73,33,1,1,0,3798,1,2,0.244,6,0,21.06,24895.86,1,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
3799,87,-8757.0,14761.31,56,2,0,1,3799,1,1,0.112,8,0,23.98,4920.44,1,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
3800,134,-11444.0,65194.76,61,0,1,1,3800,1,2,0.534,8,1,31.33,65194.76,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3801,196,-7696.0,85588.17,32,1,0,1,3801,1,0,0.038,9,1,21.07,42794.08,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3802,18,-10034.0,37885.03,40,2,1,0,3802,0,1,0.173,8,1,27.47,12628.34,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3803,113,-14635.0,22455.52,59,0,1,1,3803,0,0,0.356,8,1,40.07,22455.52,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3804,29,-6949.0,34753.15,64,1,0,1,3804,0,2,0.796,8,1,19.03,17376.58,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3805,77,-14344.0,34294.95,28,1,0,1,3805,0,2,0.124,0,1,39.27,17147.47,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3806,59,-6648.0,84114.56,22,1,0,0,3806,1,1,0.571,4,0,18.2,42057.28,1,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
3807,175,-6634.0,29967.19,31,1,0,1,3807,0,0,0.318,9,1,18.16,14983.6,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
3808,126,-11530.0,41726.2,41,0,1,0,3808,0,3,0.051,0,0,31.57,41726.2,0,0,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
3809,145,-10940.0,104318.76,57,1,1,0,3809,1,0,0.426,5,0,29.95,52159.38,1,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3810,109,-9401.0,52703.72,26,0,0,1,3810,0,1,0.058,6,1,25.74,52703.72,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3811,22,-14456.0,53531.14,39,0,1,1,3811,0,1,0.142,4,1,39.58,53531.14,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
3812,68,-188.0,46838.53,50,1,0,0,3812,0,1,0.174,1,0,0.51,23419.26,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3813,69,-2954.0,76111.83,59,1,0,0,3813,1,2,0.292,8,0,8.09,38055.92,1,0,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
3814,165,-8574.0,58795.64,64,0,0,0,3814,1,1,0.447,7,0,23.47,58795.64,1,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
3815,49,-13239.0,112881.55,56,0,0,0,3815,0,1,0.035,0,1,36.25,112881.55,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3816,141,-14044.0,118562.89,40,2,0,1,3816,1,2,0.394,7,1,38.45,39520.96,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3817,162,-6357.0,56453.5,30,2,1,1,3817,0,1,0.197,0,1,17.4,18817.83,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
3818,109,-6824.0,48206.46,44,0,0,1,3818,1,1,0.112,4,0,18.68,48206.46,1,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
3819,86,-7209.0,52766.37,53,0,1,0,3819,0,1,0.158,9,1,19.74,52766.37,0,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
3820,53,-6727.0,37991.07,49,0,0,1,3820,0,1,0.366,6,0,18.42,37991.07,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3821,123,-13764.0,52061.72,50,1,0,1,3821,0,2,0.443,5,0,37.68,26030.86,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
3822,87,-10089.0,25618.19,56,1,0,0,3822,1,1,0.529,1,0,27.62,12809.1,1,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
3823,179,-145.0,35580.99,26,1,0,0,3823,0,0,0.215,2,0,0.4,17790.5,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3824,131,-8723.0,69836.99,34,0,0,1,3824,2,0,0.1,5,1,23.88,69836.99,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3825,42,-14554.0,62450.18,23,1,1,0,3825,1,3,0.187,2,0,39.85,31225.09,1,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3826,98,-12835.0,46291.77,44,0,0,1,3826,1,1,0.289,0,0,35.14,46291.77,1,0,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
3827,160,-13381.0,59189.65,39,2,1,1,3827,1,1,0.367,1,0,36.64,19729.88,1,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3828,109,-13207.0,96545.58,58,2,0,1,3828,0,0,0.314,8,1,36.16,32181.86,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
3829,51,-3494.0,41211.54,54,0,0,0,3829,0,2,0.084,2,1,9.57,41211.54,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3830,85,-1964.0,25697.76,29,1,0,0,3830,1,0,0.294,2,0,5.38,12848.88,1,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3831,174,-5635.0,65006.51,50,0,0,1,3831,1,1,0.13,4,0,15.43,65006.51,1,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
3832,127,-8995.0,62399.64,52,2,0,1,3832,0,0,0.473,0,1,24.63,20799.88,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3833,21,-1156.0,69000.1,33,0,1,0,3833,1,0,0.152,0,1,3.16,69000.1,1,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
